,cell_zid,adm_zid,geometry
2209,118793,43,"POLYGON ((37.53600004173855 55.82390558435709, 37.52802141425174 55.82390766036424, 37.52004278682308 55.82390921892951, 37.52004509619454 55.82840062179791, 37.52004740622036 55.83289201972088, 37.52802787253701 55.83289046063276, 37.53600833891132 55.83288838392919, 37.53600418973729 55.82839698661592, 37.53600004173855 55.82390558435709))"
2210,118795,48,"POLYGON ((37.55195728902701 55.82389988001991, 37.5439786641537 55.82390299090977, 37.53600004173855 55.82390558435709, 37.53600418973729 55.82839698661592, 37.53600833891132 55.83288838392919, 37.54398880021215 55.83288578961184, 37.55196926397092 55.83288267767838, 37.55196327565083 55.82839128132204, 37.55195728902701 55.82389988001991))"
2211,118797,48,"POLYGON ((37.5679145324456 55.82389210591747, 37.55993591220248 55.82389625168887, 37.55195728902701 55.82389988001991, 37.55196327565083 55.82839128132204, 37.55196926397092 55.83288267767838, 37.55994972603053 55.83287904813016, 37.56793018515605 55.83287490096798, 37.56792235769223 55.82838350591577, 37.5679145324456 55.82389210591747))"
2212,118799,48,"POLYGON ((37.58387176406571 55.82388226205482, 37.57589314852182 55.82388744270677, 37.5679145324456 55.82389210591747, 37.56792235769223 55.82838350591577, 37.56793018515605 55.83287490096798, 37.5759106401125 55.83287023619292, 37.58389109453513 55.83286505380303, 37.58388142793134 55.82837366040216, 37.58387176406571 55.82388226205482))"
2213,118804,70,"POLYGON ((37.62379332028765 55.83283137766124, 37.62377905585385 55.82833998990774, 37.62376479546058 55.82384859720649, 37.61578619525344 55.82385636505404, 37.60780759223659 55.82386361546262, 37.60782001402269 55.82835501068264, 37.59984049012524 55.82836174478037, 37.59985199586505 55.83285313618268, 37.60783243932839 55.8328464009555, 37.61581288121423 55.83283914811464, 37.62379332028765 55.83283137766124))"
2214,118806,70,"POLYGON ((37.62377905585385 55.82833998990774, 37.62379332028765 55.83283137766124, 37.63177375433963 55.83282308959772, 37.63975418213523 55.83281428392596, 37.63973807857994 55.82832289903902, 37.63175856742237 55.82833170323723, 37.6317433877282 55.82384031192554, 37.62376479546058 55.82384859720649, 37.62377905585385 55.82833998990774))"
2215,118812,97,"POLYGON ((37.68763665552231 55.83275058229347, 37.68761503463723 55.82825920589667, 37.68759341989487 55.82376782838634, 37.67961486031505 55.82377973571409, 37.67163629388497 55.82379112396602, 37.6716560700581 55.8282825070282, 37.66367658263084 55.82829338130946, 37.66369544486456 55.8327847634383, 37.67167585184423 55.83277388733318, 37.67965625710718 55.83276249361573, 37.68763665552231 55.83275058229347))"
2216,118821,98,"POLYGON ((37.75945993291619 55.83262008826639, 37.75943003621607 55.82812873375283, 37.75940014800989 55.82363737812072, 37.75142165201054 55.82365394230198, 37.74344314876952 55.82366998905741, 37.74347119844852 55.82816135015879, 37.73549176701056 55.82817688209563, 37.73551890513143 55.83266824468477, 37.74349925609896 55.83265271014288, 37.7514795981315 55.83263665800433, 37.75945993291619 55.83262008826639))"
2217,118823,98,"POLYGON ((37.7753571104242 55.82360269749985, 37.76737863163786 55.82362029652516, 37.75940014800989 55.82363737812072, 37.75943003621607 55.82812873375283, 37.75945993291619 55.83262008826639, 37.76744025532203 55.83260300094059, 37.77542057288031 55.83258539601145, 37.77538883715567 55.82809404896018, 37.7753571104242 55.82360269749985))"
2218,118830,116,"POLYGON ((37.83128252029942 55.83244767062055, 37.83124434805167 55.82795634502073, 37.83120618664888 55.82346501829564, 37.8232277792407 55.82348623922697, 37.81524935932332 55.82350694275152, 37.81528568226495 55.82799827650781, 37.80730633183596 55.82801846600675, 37.80734174560203 55.83250980202563, 37.81532201552911 55.83248960914045, 37.82330227417319 55.83246889867068, 37.83128252029942 55.83244767062055))"
2219,119308,13,"POLYGON ((37.36043829315724 55.83281450239805, 37.36042220720957 55.83730588621075, 37.36840355590832 55.83731468087443, 37.3763849089107 55.83732295784095, 37.38436626595571 55.83733071710977, 37.38437959243456 55.83283932913275, 37.38439291512679 55.82834794004582, 37.37641339746951 55.8283401833793, 37.36843388385172 55.82833190918866, 37.36841872203469 55.83282329558682, 37.36043829315724 55.83281450239805))"
2220,119315,23,"POLYGON ((37.41630138137887 55.83286518488659, 37.41629173226416 55.8373565771992, 37.42427310755535 55.83736174797286, 37.43225448337476 55.83736640104477, 37.44023586238382 55.83737053641634, 37.44024275005469 55.83287914176133, 37.44024963576847 55.82838774599796, 37.43227009616367 55.82838361201329, 37.42429055974659 55.82837896050193, 37.42428183489086 55.83287035479176, 37.41630138137887 55.83286518488659))"
2221,119317,23,"POLYGON ((37.45620872057614 55.82839446138431, 37.44822917830015 55.82839136245546, 37.44024963576847 55.82838774599796, 37.44024275005469 55.83287914176133, 37.44023586238382 55.83737053641634, 37.44821724432153 55.83737415408712, 37.45619862600441 55.83737725405562, 37.45620367400745 55.83288585827402, 37.45620872057614 55.82839446138431))"
2222,119319,23,"POLYGON ((37.47216781208304 55.82839910665871, 37.46418826428344 55.82839704278523, 37.45620872057614 55.82839446138431, 37.45620367400745 55.83288585827402, 37.45619862600441 55.83737725405562, 37.46418000911971 55.83737983632259, 37.47216139632891 55.83738190088847, 37.47216460466178 55.83289050432756, 37.47216781208304 55.82839910665871))"
2223,119321,32,"POLYGON ((37.47216460466178 55.83289050432756, 37.47216139632891 55.83738190088847, 37.48014278152603 55.83738344775163, 37.48812416737255 55.8373844769128, 37.4881255360342 55.83289307991988, 37.48014507002342 55.83289205093129, 37.48014735787056 55.82840065300309, 37.47216781208304 55.82839910665871, 37.47216460466178 55.83289050432756))"
2224,119335,65,"POLYGON ((37.59986350487507 55.83734452647563, 37.59985199586505 55.83285313618268, 37.59984049012524 55.82836174478037, 37.59186096101654 55.82836796135402, 37.58388142793134 55.82837366040216, 37.58389109453513 55.83286505380303, 37.5759106401125 55.83287023619292, 37.5759193896328 55.83736162935415, 37.58390076388639 55.83735644609499, 37.59188213637024 55.83735074513488, 37.59986350487507 55.83734452647563))"
2225,119342,70,"POLYGON ((37.65573297639776 55.83728650030977, 37.65571502863679 55.83279512194098, 37.65569708595802 55.82830373807505, 37.64771758419614 55.82831357731884, 37.63973807857994 55.82832289903902, 37.63975418213523 55.83281428392596, 37.63177375433963 55.83282308959772, 37.63178894265077 55.83731447485077, 37.63977029026751 55.83730566770201, 37.64775163526157 55.83729634285451, 37.65573297639776 55.83728650030977))"
2226,119344,87,"POLYGON ((37.65571502863679 55.83279512194098, 37.65573297639776 55.83728650030977, 37.66371431244091 55.8372761400696, 37.6716956421559 55.83726526213609, 37.67167585184423 55.83277388733318, 37.66369544486456 55.8327847634383, 37.66367658263084 55.82829338130946, 37.65569708595802 55.82830373807505, 37.65571502863679 55.83279512194098))"
2227,119348,97,"POLYGON ((37.70362090128118 55.83721657347371, 37.70359743466173 55.83272520683212, 37.70357397176544 55.82823383469552, 37.69559450834572 55.82824677905178, 37.68761503463723 55.82825920589667, 37.68763665552231 55.83275058229347, 37.67965625710718 55.83276249361573, 37.67967696430754 55.8372538665116, 37.68765828253144 55.83724195319139, 37.6956395955924 55.83722952217747, 37.70362090128118 55.83721657347371))"
2228,119350,98,"POLYGON ((37.71953288519986 55.8282063934226, 37.71155343242696 55.82822037281618, 37.70357397176544 55.82823383469552, 37.70359743466173 55.83272520683212, 37.70362090128118 55.83721657347371, 37.71160219837153 55.83720310872749, 37.7195834904815 55.83718912464403, 37.71955818425314 55.83269776096148, 37.71953288519986 55.8282063934226))"
2229,119352,98,"POLYGON ((37.73549176701056 55.82817688209563, 37.72751233177119 55.82819189651237, 37.71953288519986 55.8282063934226, 37.71955818425314 55.83269776096148, 37.7195834904815 55.83718912464403, 37.72756477638454 55.83717462287029, 37.73554605094895 55.83715960341645, 37.73551890513143 55.83266824468477, 37.73549176701056 55.82817688209563))"
2230,119359,116,"POLYGON ((37.79141476402915 55.83703997204395, 37.79138117974833 55.83254863337508, 37.7913476050019 55.8280572924887, 37.78336822619666 55.8280759294762, 37.77538883715567 55.82809404896018, 37.77542057288031 55.83258539601145, 37.76744025532203 55.83260300094059, 37.76747108028145 55.83709434872868, 37.7754523176171 55.83707674084661, 37.78343354594471 55.83705861528385, 37.79141476402915 55.83703997204395))"
2231,119361,116,"POLYGON ((37.80730633183596 55.82801846600675, 37.79932697136281 55.82803813800393, 37.7913476050019 55.8280572924887, 37.79138117974833 55.83254863337508, 37.79141476402915 55.83703997204395, 37.79939596966118 55.83702081113316, 37.80737716939875 55.83700113253639, 37.80734174560203 55.83250980202563, 37.80730633183596 55.82801846600675))"
2232,119837,13,"POLYGON ((37.36043829315724 55.83281450239805, 37.35245786592056 55.83280519159608, 37.34447744642978 55.83279536318835, 37.34445952084459 55.83728674379073, 37.34444159017496 55.84177812054074, 37.35242384956194 55.84178795224598, 37.36040611669924 55.84179726617182, 37.36042220720957 55.83730588621075, 37.36043829315724 55.83281450239805))"
2233,119842,13,"POLYGON ((37.3763849089107 55.83732295784095, 37.37637065856645 55.84181434066571, 37.38435293569692 55.8418221012361, 37.39233521855899 55.84182934402305, 37.40031750299449 55.84183606902256, 37.40032899307786 55.83734468255356, 37.40034047990308 55.83285329223445, 37.39236003538326 55.83284656949049, 37.38437959243456 55.83283932913275, 37.38436626595571 55.83733071710977, 37.3763849089107 55.83732295784095))"
2234,119844,20,"POLYGON ((37.41630138137887 55.83286518488659, 37.40832092865525 55.83285949736669, 37.40034047990308 55.83285329223445, 37.40032899307786 55.83734468255356, 37.40031750299449 55.84183606902256, 37.4082997916651 55.84184227623668, 37.41628208236118 55.84184796566346, 37.41629173226416 55.8373565771992, 37.41630138137887 55.83286518488659))"
2235,119855,32,"POLYGON ((37.48014278152603 55.83738344775163, 37.48014049237952 55.84187484072333, 37.48812279832267 55.84187587005714, 37.49610510465435 55.84187638160206, 37.50408741598473 55.84187637535788, 37.5040869448404 55.8373849821288, 37.50408647382964 55.83289358505114, 37.49610600243316 55.83289359129322, 37.4881255360342 55.83289307991988, 37.48812416737255 55.8373844769128, 37.48014278152603 55.83738344775163))"
2236,119857,43,"POLYGON ((37.52004740622036 55.83289201972088, 37.51206693827419 55.83289306119382, 37.50408647382964 55.83289358505114, 37.5040869448404 55.8373849821288, 37.50408741598473 55.84187637535788, 37.51206972036154 55.84187585132482, 37.52005202824053 55.84187480950245, 37.52004971690275 55.837383416536, 37.52004740622036 55.83289201972088))"
2237,119859,43,"POLYGON ((37.53600833891132 55.83288838392919, 37.52802787253701 55.83289046063276, 37.52004740622036 55.83289201972088, 37.52004971690275 55.837383416536, 37.52005202824053 55.84187480950245, 37.52803433448928 55.84187324989124, 37.5360166407952 55.84187117249091, 37.53601248926464 55.83737978013443, 37.53600833891132 55.83288838392919))"
2238,119861,48,"POLYGON ((37.55196926397092 55.83288267767838, 37.54398880021215 55.83288578961184, 37.53600833891132 55.83288838392919, 37.53601248926464 55.83737978013443, 37.5360166407952 55.84187117249091, 37.54399894202582 55.84186857730314, 37.55198124571417 55.84186546432559, 37.55197525399303 55.83737407292649, 37.55196926397092 55.83288267767838))"
2239,119863,48,"POLYGON ((37.56793018515605 55.83287490096798, 37.55994972603053 55.83287904813016, 37.55196926397092 55.83288267767838, 37.55197525399303 55.83737407292649, 37.55198124571417 55.84186546432559, 37.55996354770204 55.84186183355962, 37.56794584675406 55.84185768500604, 37.56793801484464 55.83736629491165, 37.56793018515605 55.83287490096798))"
2240,119865,48,"POLYGON ((37.56793801484464 55.83736629491165, 37.56794584675406 55.84185768500604, 37.57592814163483 55.8418530186659, 37.58391043598031 55.84184783453726, 37.58390076388639 55.83735644609499, 37.5759193896328 55.83736162935415, 37.5759106401125 55.83287023619292, 37.56793018515605 55.83287490096798, 37.56793801484464 55.83736629491165))"
2241,119869,70,"POLYGON ((37.6158395823272 55.84182192015726, 37.6158262298776 55.83733053606129, 37.61581288121423 55.83283914811464, 37.60783243932839 55.8328464009555, 37.59985199586505 55.83285313618268, 37.59986350487507 55.83734452647563, 37.59188213637024 55.83735074513488, 37.59189272855508 55.84184213262084, 37.59987501714954 55.84183591291843, 37.60785730052827 55.84182917543151, 37.6158395823272 55.84182192015726))"
2242,119871,70,"POLYGON ((37.63177375433963 55.83282308959772, 37.62379332028765 55.83283137766124, 37.61581288121423 55.83283914811464, 37.6158262298776 55.83733053606129, 37.6158395823272 55.84182192015726, 37.62382186131099 55.84181414709681, 37.63180413526997 55.84180585625255, 37.63178894265077 55.83731447485077, 37.63177375433963 55.83282308959772))"
2243,119878,97,"POLYGON ((37.67965625710718 55.83276249361573, 37.67167585184423 55.83277388733318, 37.6716956421559 55.83726526213609, 37.66371431244091 55.8372761400696, 37.66373318537812 55.84176751504088, 37.67171543516765 55.84175663528266, 37.67969767739145 55.84174523774662, 37.68767991568543 55.84173332242801, 37.68765828253144 55.83724195319139, 37.67967696430754 55.8372538665116, 37.67965625710718 55.83276249361573))"
2244,119886,98,"POLYGON ((37.7515375771359 55.84161935991651, 37.75150858352654 55.83712801143785, 37.7514795981315 55.83263665800433, 37.74349925609896 55.83265271014288, 37.73551890513143 55.83266824468477, 37.73554605094895 55.83715960341645, 37.72756477638454 55.83717462287029, 37.72759100984151 55.84166597916775, 37.73557320445947 55.84165095719447, 37.7435553952684 55.84163541744064, 37.7515375771359 55.84161935991651))"
2245,119888,98,"POLYGON ((37.76744025532203 55.83260300094059, 37.75945993291619 55.83262008826639, 37.7514795981315 55.83263665800433, 37.75150858352654 55.83712801143785, 37.7515375771359 55.84161935991651, 37.75951975174937 55.84160278461933, 37.76750191397649 55.84158569156065, 37.76747108028145 55.83709434872868, 37.76744025532203 55.83260300094059))"
2246,119895,116,"MULTIPOLYGON (((37.82333953748279 55.8369602223206, 37.82330227417319 55.83246889867068, 37.81532201552911 55.83248960914045, 37.80734174560203 55.83250980202563, 37.80737716939875 55.83700113253639, 37.81535835908431 55.8369809362642, 37.82333953748279 55.8369602223206)), ((37.80741260326458 55.84149246192467, 37.80737716939875 55.83700113253639, 37.79939596966118 55.83702081113316, 37.79943048350318 55.84151214382241, 37.80741260326458 55.84149246192467)))"
2247,120371,13,"POLYGON ((37.35242384956194 55.84178795224598, 37.35240683414955 55.84627932569678, 37.3603900216284 55.84628864118508, 37.36837321075233 55.84629743879964, 37.37635640418324 55.84630571854334, 37.37637065856645 55.84181434066571, 37.3763849089107 55.83732295784095, 37.36840355590832 55.83731468087443, 37.36042220720957 55.83730588621075, 37.36040611669924 55.84179726617182, 37.35242384956194 55.84178795224598))"
2248,120378,20,"POLYGON ((37.4082997916651 55.84184227623668, 37.40828921867555 55.84633365880067, 37.41627242972312 55.8463393491819, 37.42425564545912 55.84634452169053, 37.43223886172481 55.84634917632366, 37.43224667365653 55.84185779115695, 37.43225448337476 55.83736640104477, 37.42427310755535 55.83736174797286, 37.41629173226416 55.8373565771992, 37.41628208236118 55.84184796566346, 37.4082997916651 55.84184227623668))"
2249,120380,20,"POLYGON ((37.44821724432153 55.83737415408712, 37.44023586238382 55.83737053641634, 37.43225448337476 55.83736640104477, 37.43224667365653 55.84185779115695, 37.43223886172481 55.84634917632366, 37.4402220811821 55.84635331308278, 37.44820530356979 55.84635693196741, 37.44821127479162 55.84186554549985, 37.44821724432153 55.83737415408712))"
2250,120382,20,"POLYGON ((37.46418000911971 55.83737983632259, 37.45619862600441 55.83737725405562, 37.44821724432153 55.83737415408712, 37.44821127479162 55.84186554549985, 37.44820530356979 55.84635693196741, 37.45618852570349 55.84636003297606, 37.46417174927075 55.84636261610944, 37.46417587978042 55.84187122868847, 37.46418000911971 55.83737983632259))"
2251,120384,20,"POLYGON ((37.48014278152603 55.83738344775163, 37.47216139632891 55.83738190088847, 37.46418000911971 55.83737983632259, 37.46417587978042 55.84187122868847, 37.46417174927075 55.84636261610944, 37.47215497693349 55.84636468136805, 37.48013820258419 55.84636622875023, 37.48014049237952 55.84187484072333, 37.48014278152603 55.83738344775163))"
2252,120399,70,"POLYGON ((37.59188213637024 55.83735074513488, 37.58390076388639 55.83735644609499, 37.58391043598031 55.84184783453726, 37.57592814163483 55.8418530186659, 37.57593689611744 55.846344403032, 37.58392011081556 55.8463392180337, 37.59190332374206 55.84633351516074, 37.59988653268692 55.84632729441494, 37.59987501714954 55.84183591291843, 37.59189272855508 55.84184213262084, 37.59188213637024 55.83735074513488))"
2253,120405,70,"POLYGON ((37.64778570565261 55.84627909462677, 37.64776866804331 55.84178772121472, 37.64775163526157 55.83729634285451, 37.63977029026751 55.83730566770201, 37.63178894265077 55.83731447485077, 37.63180413526997 55.84180585625255, 37.62382186131099 55.84181414709681, 37.62383613789147 55.84630552494195, 37.63181933219518 55.84629723270688, 37.63980252315991 55.84628842259973, 37.64778570565261 55.84627909462677))"
2254,120407,87,"POLYGON ((37.66371431244091 55.8372761400696, 37.65573297639776 55.83728650030977, 37.64775163526157 55.83729634285451, 37.64776866804331 55.84178772121472, 37.64778570565261 55.84627909462677, 37.65576888720702 55.84626924877957, 37.66375206366445 55.84625888506325, 37.66373318537812 55.84176751504088, 37.66371431244091 55.8372761400696))"
2255,120412,98,"POLYGON ((37.70366785451961 55.84619930067382, 37.70364437456819 55.84170793845301, 37.70362090128118 55.83721657347371, 37.6956395955924 55.83722952217747, 37.68765828253144 55.83724195319139, 37.68767991568543 55.84173332242801, 37.67969767739145 55.84174523774662, 37.67971839634601 55.84623660403183, 37.6877015549814 55.84622468890711, 37.69568470843922 55.84621225372221, 37.70366785451961 55.84619930067382))"
2256,120414,98,"POLYGON ((37.7195834904815 55.83718912464403, 37.71160219837153 55.83720310872749, 37.70362090128118 55.83721657347371, 37.70364437456819 55.84170793845301, 37.70366785451961 55.84619930067382, 37.71165099198703 55.84618582976466, 37.71963412447774 55.84617184098915, 37.71960880388156 55.84168048337407, 37.7195834904815 55.83718912464403))"
2257,120416,98,"POLYGON ((37.71960880388156 55.84168048337407, 37.71963412447774 55.84617184098915, 37.72761725075614 55.84615733434967, 37.73560036568922 55.84614230985638, 37.73557320445947 55.84165095719447, 37.72759100984151 55.84166597916775, 37.72756477638454 55.83717462287029, 37.7195834904815 55.83718912464403, 37.71960880388156 55.84168048337407))"
2258,120422,98,"POLYGON ((37.78349890276833 55.84604128783961, 37.7834662197123 55.84154995212174, 37.78343354594471 55.83705861528385, 37.7754523176171 55.83707674084661, 37.76747108028145 55.83709434872868, 37.76750191397649 55.84158569156065, 37.75951975174937 55.84160278461933, 37.75954967390728 55.84609412920006, 37.76753275643693 55.84607703327396, 37.77551583411016 55.84605941948398, 37.78349890276833 55.84604128783961))"
2259,120424,116,"POLYGON ((37.79939596966118 55.83702081113316, 37.79141476402915 55.83703997204395, 37.78343354594471 55.83705861528385, 37.7834662197123 55.84154995212174, 37.78349890276833 55.84604128783961, 37.7914819611759 55.84602263834444, 37.79946501102039 55.84600347099521, 37.79943048350318 55.84151214382241, 37.79939596966118 55.83702081113316))"
2260,120898,13,"POLYGON ((37.35242384956194 55.84178795224598, 37.34444159017496 55.84177812054074, 37.34442365442325 55.84626949234223, 37.33644047783883 55.84625914111615, 37.33642161638856 55.85075051007006, 37.3444057135722 55.8507608630327, 37.35238981389949 55.85077069803697, 37.36037392198153 55.85078001508812, 37.3603900216284 55.84628864118508, 37.35240683414955 55.84627932569678, 37.35242384956194 55.84178795224598))"
2261,120902,13,"POLYGON ((37.36837321075233 55.84629743879964, 37.3683580317101 55.85078881417862, 37.37634214574733 55.85079709531138, 37.3843262638319 55.85080485848582, 37.39231038765148 55.85081210370312, 37.39232280486992 55.8463207244176, 37.39233521855899 55.84182934402305, 37.38435293569692 55.8418221012361, 37.37637065856645 55.84181434066571, 37.37635640418324 55.84630571854334, 37.36837321075233 55.84629743879964))"
2262,120904,20,"POLYGON ((37.4082997916651 55.84184227623668, 37.40031750299449 55.84183606902256, 37.39233521855899 55.84182934402305, 37.39232280486992 55.8463207244176, 37.39231038765148 55.85081210370312, 37.40029451304678 55.85081883095918, 37.40827864170546 55.85082504025542, 37.40828921867555 55.84633365880067, 37.4082997916651 55.84184227623668))"
2263,120915,28,"POLYGON ((37.47215497693349 55.84636468136805, 37.47215176586828 55.85085606802811, 37.48013591213785 55.85085761566989, 37.48812005905754 55.85085864534908, 37.49610420636604 55.85085915706566, 37.49610465557404 55.84636776988745, 37.49610510465435 55.84187638160206, 37.48812279832267 55.84187587005714, 37.48014049237952 55.84187484072333, 37.48013820258419 55.84636622875023, 37.47215497693349 55.84636468136805))"
2264,120917,28,"POLYGON ((37.51206972036154 55.84187585132482, 37.50408741598473 55.84187637535788, 37.49610510465435 55.84187638160206, 37.49610465557404 55.84636776988745, 37.49610420636604 55.85085915706566, 37.5040883586745 55.85085915081938, 37.51207250402766 55.85085862661047, 37.51207111199678 55.84636723952124, 37.51206972036154 55.84187585132482))"
2265,120919,28,"POLYGON ((37.52803433448928 55.84187324989124, 37.52005202824053 55.84187480950245, 37.51206972036154 55.84187585132482, 37.51207111199678 55.84636723952124, 37.51207250402766 55.85085862661047, 37.52005665288365 55.85085758443851, 37.52804080010863 55.85085602430398, 37.52803756683944 55.84636463765127, 37.52803433448928 55.84187324989124))"
2266,120921,28,"POLYGON ((37.54399894202582 55.84186857730314, 37.5360166407952 55.84187117249091, 37.52803433448928 55.84187324989124, 37.52803756683944 55.84636463765127, 37.52804080010863 55.85085602430398, 37.5360249473903 55.85085394620657, 37.54400908959487 55.85085135014798, 37.54400401508918 55.84635996427932, 37.54399894202582 55.84186857730314))"
2267,120923,43,"POLYGON ((37.55996354770204 55.84186183355962, 37.55198124571417 55.84186546432559, 37.54399894202582 55.84186857730314, 37.54400401508918 55.84635996427932, 37.54400908959487 55.85085135014798, 37.55199323425692 55.85084823612587, 37.55997737721719 55.85084460414161, 37.55997046147677 55.84635321940449, 37.55996354770204 55.84186183355962))"
2268,120925,48,"POLYGON ((37.57592814163483 55.8418530186659, 37.56794584675406 55.84185768500604, 37.55996354770204 55.84186183355962, 37.55997046147677 55.84635321940449, 37.55997737721719 55.85084460414161, 37.56796151723984 55.85084045419595, 37.57594565308908 55.85083578629001, 37.57593689611744 55.846344403032, 37.57592814163483 55.8418530186659))"
2269,120930,70,"POLYGON ((37.61586629859271 55.85080467734624, 37.61585293856129 55.8463132993064, 37.6158395823272 55.84182192015726, 37.60785730052827 55.84182917543151, 37.59987501714954 55.84183591291843, 37.59988653268692 55.84632729441494, 37.59190332374206 55.84633351516074, 37.59191392194137 55.85082489659214, 37.59989805149833 55.8508186748027, 37.60788217876002 55.85081193505243, 37.61586629859271 55.85080467734624))"
2270,120932,70,"POLYGON ((37.61585293856129 55.8463132993064, 37.61586629859271 55.85080467734624, 37.62385041853098 55.85079690167752, 37.63183453344108 55.85078860805128, 37.63181933219518 55.84629723270688, 37.62383613789147 55.84630552494195, 37.62382186131099 55.84181414709681, 37.6158395823272 55.84182192015726, 37.61585293856129 55.8463132993064))"
2271,120938,72,"POLYGON ((37.67973912119121 55.85072796920477, 37.67971839634601 55.84623660403183, 37.67969767739145 55.84174523774662, 37.67171543516765 55.84175663528266, 37.66373318537812 55.84176751504088, 37.66375206366445 55.84625888506325, 37.65576888720702 55.84626924877957, 37.65578685026149 55.8507606194292, 37.66377094731811 55.85075025397419, 37.67175503803993 55.85073937056526, 37.67973912119121 55.85072796920477))"
2272,120947,98,"POLYGON ((37.75159558906699 55.85060205078109, 37.75156657898754 55.84611070727784, 37.7515375771359 55.84161935991651, 37.7435553952684 55.84163541744064, 37.73557320445947 55.84165095719447, 37.73560036568922 55.84614230985638, 37.72761725075614 55.84615733434967, 37.72764349911531 55.85064868567534, 37.73562753462459 55.85063365866144, 37.74361156631971 55.85061811369329, 37.75159558906699 55.85060205078109))"
2273,120949,98,"POLYGON ((37.75156657898754 55.84611070727784, 37.75159558906699 55.85060205078109, 37.75957960455408 55.85058546992209, 37.76756361154521 55.85056837111942, 37.76753275643693 55.84607703327396, 37.75954967390728 55.84609412920006, 37.75951975174937 55.84160278461933, 37.7515375771359 55.84161935991651, 37.75156657898754 55.84611070727784))"
2274,121431,13,"POLYGON ((37.36837321075233 55.84629743879964, 37.3603900216284 55.84628864118508, 37.36037392198153 55.85078001508812, 37.35238981389949 55.85077069803697, 37.35237278882024 55.85526206652582, 37.36035781776668 55.85527138514014, 37.36834284836109 55.85528018570692, 37.37632788326584 55.85528846822908, 37.37634214574733 55.85079709531138, 37.3683580317101 55.85078881417862, 37.36837321075233 55.84629743879964))"
2275,121437,21,"POLYGON ((37.40029451304678 55.85081883095918, 37.4002830131771 55.85531020752363, 37.408268062709 55.85531641786164, 37.41625311621871 55.85532211015313, 37.42423817344484 55.85532728439752, 37.42424691069115 55.85083590496845, 37.42425564545912 55.84634452169053, 37.41627242972312 55.8463393491819, 37.40828921867555 55.84633365880067, 37.40827864170546 55.85082504025542, 37.40029451304678 55.85081883095918))"
2276,121439,21,"POLYGON ((37.4402220811821 55.84635331308278, 37.43223886172481 55.84634917632366, 37.42425564545912 55.84634452169053, 37.42424691069115 55.85083590496845, 37.42423817344484 55.85532728439752, 37.43222323120214 55.85533194059261, 37.44020829215299 55.85533607873992, 37.4402151876455 55.85084469783561, 37.4402220811821 55.84635331308278))"
2277,121441,20,"POLYGON ((37.45618852570349 55.84636003297606, 37.44820530356979 55.84635693196741, 37.4402220811821 55.84635331308278, 37.4402151876455 55.85084469783561, 37.44020829215299 55.85533607873992, 37.44819335408676 55.85533969883812, 37.45617841966585 55.8553428008882, 37.45618347340142 55.85085141885624, 37.45618852570349 55.84636003297606))"
2278,121443,20,"POLYGON ((37.45618347340142 55.85085141885624, 37.46416761758672 55.85085400242299, 37.46416348473192 55.85534538324384, 37.47214855389318 55.8553474491955, 37.47215176586828 55.85085606802811, 37.47215497693349 55.84636468136805, 37.46417174927075 55.84636261610944, 37.45618852570349 55.84636003297606, 37.45618347340142 55.85085141885624))"
2279,121458,65,"POLYGON ((37.59192452314775 55.85531627417425, 37.59191392194137 55.85082489659214, 37.59190332374206 55.84633351516074, 37.58392011081556 55.8463392180337, 37.57593689611744 55.846344403032, 37.57594565308908 55.85083578629001, 37.56796151723984 55.85084045419595, 37.56796935581985 55.85533183438827, 37.57595441254536 55.85532716569918, 37.58393946873332 55.85532197896094, 37.59192452314775 55.85531627417425))"
2280,121465,72,"POLYGON ((37.6478197953947 55.85526183537828, 37.64780274810591 55.85077046692822, 37.64778570565261 55.84627909462677, 37.63980252315991 55.84628842259973, 37.63181933219518 55.84629723270688, 37.63183453344108 55.85078860805128, 37.62385041853098 55.85079690167752, 37.62386470322237 55.85528827456274, 37.63184973900005 55.85527997954501, 37.63983477143564 55.85527116648143, 37.6478197953947 55.85526183537828))"
2281,121467,72,"POLYGON ((37.64780274810591 55.85077046692822, 37.6478197953947 55.85526183537828, 37.65580481841265 55.85525198622709, 37.66378983632963 55.855241619033, 37.66377094731811 55.85075025397419, 37.65578685026149 55.8507606194292, 37.65576888720702 55.84626924877957, 37.64778570565261 55.84627909462677, 37.64780274810591 55.85077046692822))"
2282,121471,96,"POLYGON ((37.69572984688676 55.85519496985036, 37.69570727445614 55.8507036126169, 37.69568470843922 55.84621225372221, 37.6877015549814 55.84622468890711, 37.67971839634601 55.84623660403183, 37.67973912119121 55.85072796920477, 37.67175503803993 55.85073937056526, 37.67177484790965 55.85523073379808, 37.6797598519167 55.85521933052472, 37.68774485198772 55.85520740920815, 37.69572984688676 55.85519496985036))"
2283,121473,96,"POLYGON ((37.71165099198703 55.84618582976466, 37.70366785451961 55.84619930067382, 37.69568470843922 55.84621225372221, 37.69570727445614 55.8507036126169, 37.69572984688676 55.85519496985036, 37.70371483440315 55.85518201245531, 37.71169981330095 55.85516853702573, 37.71167539917549 55.85067718422631, 37.71165099198703 55.84618582976466))"
